datetime,barra_prog,nombre_barra,cmg_programado,zona,region
2026-02-17 12:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 12:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,0.0,Norte,Atacama
2026-02-17 12:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,5.58209766880549,Centro Sur,Biobío
2026-02-17 12:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,0.0,Norte,Antofagasta
2026-02-17 12:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,0.0,Norte,Coquimbo
2026-02-17 12:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,100.101839627084,Sur,Los Lagos
2026-02-17 12:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,5.5455231304046,Centro,Metropolitana
2026-02-17 12:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,31.7839625112507,Centro,Valparaíso
2026-02-17 13:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,31.4646926078252,Centro,Metropolitana
2026-02-17 13:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,0.0,Norte,Atacama
2026-02-17 13:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,0.0,Centro Sur,Biobío
2026-02-17 13:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,0.0,Norte,Antofagasta
2026-02-17 13:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,0.0,Norte,Coquimbo
2026-02-17 13:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,96.5174617254388,Sur,Los Lagos
2026-02-17 13:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 13:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,0.0,Centro,Valparaíso
2026-02-17 14:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 14:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,0.0,Norte,Atacama
2026-02-17 14:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,31.5313119344767,Centro Sur,Biobío
2026-02-17 14:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,0.0,Norte,Antofagasta
2026-02-17 14:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,0.0,Norte,Coquimbo
2026-02-17 14:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,100.301622558573,Sur,Los Lagos
2026-02-17 14:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,31.6299070597354,Centro,Metropolitana
2026-02-17 14:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,14.8554549798826,Centro,Valparaíso
2026-02-17 15:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 15:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,0.0,Norte,Atacama
2026-02-17 15:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,31.5980475946713,Centro Sur,Biobío
2026-02-17 15:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,0.0,Norte,Antofagasta
2026-02-17 15:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,0.0,Norte,Coquimbo
2026-02-17 15:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,206.472549120682,Sur,Los Lagos
2026-02-17 15:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 15:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,0.0,Centro,Valparaíso
2026-02-17 16:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,31.4306202271577,Centro,Metropolitana
2026-02-17 16:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,0.0,Norte,Atacama
2026-02-17 16:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,31.2718911182394,Centro Sur,Biobío
2026-02-17 16:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,0.0,Norte,Antofagasta
2026-02-17 16:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,0.0,Norte,Coquimbo
2026-02-17 16:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,99.3453664547485,Sur,Los Lagos
2026-02-17 16:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,31.3320581593252,Centro,Metropolitana
2026-02-17 16:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,31.7839625387004,Centro,Valparaíso
2026-02-17 17:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 17:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,0.0,Norte,Atacama
2026-02-17 17:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,14.7129069855794,Centro Sur,Biobío
2026-02-17 17:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,0.0,Norte,Antofagasta
